rikishi1,odds1,rikishi2,odds2,ts
Tamawashi,1.4,Ikioi,2.96,2017-07-08 08:50:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 08:50:02
Tokushoryu,2.11,Ishiura,1.73,2017-07-08 08:50:02
Ura,2.21,Endo,1.66666666666667,2017-07-08 08:50:02
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 08:50:02
Arawashi,2.38,Daishomaru,1.58,2017-07-08 08:55:03
Chiyonokuni,2.56,Shohozan,1.51,2017-07-08 08:55:03
Chiyoshoma,1.9,Kagayaki,1.9,2017-07-08 08:55:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 08:55:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 08:55:03
Ichinojo,2.41,Tochiozan,1.57,2017-07-08 08:55:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 08:55:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 08:55:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 08:55:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 08:55:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 08:55:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 08:55:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 08:55:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 08:55:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 08:55:03
Tokushoryu,2.11,Ishiura,1.73,2017-07-08 08:55:03
Ura,2.21,Endo,1.66666666666667,2017-07-08 08:55:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 08:55:03
Arawashi,2.38,Daishomaru,1.58,2017-07-08 09:00:04
Chiyonokuni,2.56,Shohozan,1.51,2017-07-08 09:00:04
Chiyoshoma,1.9,Kagayaki,1.9,2017-07-08 09:00:04
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:00:04
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:00:04
Ichinojo,2.41,Tochiozan,1.57,2017-07-08 09:00:04
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:00:04
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:00:04
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:00:04
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:00:04
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:00:04
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:00:04
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:00:04
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:00:04
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:00:04
Tokushoryu,2.11,Ishiura,1.73,2017-07-08 09:00:04
Ura,2.21,Endo,1.66666666666667,2017-07-08 09:00:04
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:00:04
Arawashi,2.38,Daishomaru,1.58,2017-07-08 09:05:02
Chiyonokuni,2.56,Shohozan,1.51,2017-07-08 09:05:02
Chiyoshoma,1.9,Kagayaki,1.9,2017-07-08 09:05:02
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:05:02
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:05:02
Ichinojo,2.41,Tochiozan,1.57,2017-07-08 09:05:02
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:05:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:05:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:05:02
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:05:02
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:05:02
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:05:02
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:05:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:05:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:05:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:05:02
Ura,1.95,Endo,1.85,2017-07-08 09:05:02
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:05:02
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:10:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:10:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:10:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:10:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:10:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:10:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:10:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:10:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:10:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:10:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:10:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:10:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:10:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:10:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:10:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:10:03
Ura,1.95,Endo,1.85,2017-07-08 09:10:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:10:03
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:15:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:15:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:15:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:15:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:15:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:15:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:15:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:15:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:15:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:15:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:15:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:15:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:15:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:15:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:15:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:15:03
Ura,1.95,Endo,1.85,2017-07-08 09:15:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:15:03
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:20:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:20:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:20:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:20:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:20:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:20:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:20:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:20:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:20:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:20:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:20:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:20:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:20:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:20:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:20:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:20:03
Ura,1.95,Endo,1.85,2017-07-08 09:20:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:20:03
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:25:02
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:25:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:25:02
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:25:02
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:25:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:25:02
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:25:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:25:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:25:02
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:25:02
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:25:02
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:25:02
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:25:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:25:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:25:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:25:02
Ura,1.95,Endo,1.85,2017-07-08 09:25:02
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:25:02
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:30:04
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:30:04
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:30:04
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:30:04
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:30:04
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:30:04
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:30:04
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:30:04
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:30:04
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:30:04
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:30:04
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:30:04
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:30:04
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:30:04
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:30:04
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:30:04
Ura,1.95,Endo,1.85,2017-07-08 09:30:04
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:30:04
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:35:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:35:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:35:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:35:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:35:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:35:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:35:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:35:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:35:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:35:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:35:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:35:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:35:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:35:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:35:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:35:03
Ura,1.95,Endo,1.85,2017-07-08 09:35:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:35:03
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:40:02
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:40:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:40:02
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:40:02
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:40:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:40:02
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:40:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:40:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:40:02
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:40:02
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:40:02
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:40:02
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:40:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:40:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:40:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:40:02
Ura,1.95,Endo,1.85,2017-07-08 09:40:02
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:40:02
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:45:04
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:45:04
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:45:04
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:45:04
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:45:04
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:45:04
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:45:04
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:45:04
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:45:04
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:45:04
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:45:04
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:45:04
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:45:04
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:45:04
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:45:04
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:45:04
Ura,1.95,Endo,1.85,2017-07-08 09:45:04
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:45:04
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:50:02
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:50:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:50:02
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:50:02
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:50:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:50:02
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:50:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:50:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:50:02
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:50:02
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:50:02
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:50:02
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:50:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:50:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:50:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:50:02
Ura,1.95,Endo,1.85,2017-07-08 09:50:02
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:50:02
Arawashi,2.28,Daishomaru,1.63,2017-07-08 09:55:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 09:55:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 09:55:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 09:55:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 09:55:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 09:55:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 09:55:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 09:55:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 09:55:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 09:55:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 09:55:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 09:55:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 09:55:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 09:55:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 09:55:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 09:55:03
Ura,1.95,Endo,1.85,2017-07-08 09:55:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 09:55:03
Arawashi,2.28,Daishomaru,1.63,2017-07-08 10:00:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 10:00:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:00:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 10:00:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 10:00:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:00:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 10:00:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:00:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:00:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 10:00:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 10:00:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 10:00:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 10:00:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:00:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:00:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:00:03
Ura,1.95,Endo,1.85,2017-07-08 10:00:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 10:00:03
Arawashi,2.28,Daishomaru,1.63,2017-07-08 10:05:03
Chiyonokuni,2.45,Shohozan,1.55,2017-07-08 10:05:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:05:03
Chiyotairyu,1.68,Okinoumi,2.19,2017-07-08 10:05:03
Hakuho,1.1,Kotoshogiku,7,2017-07-08 10:05:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:05:03
Kisenosato,1.33,Mitakeumi,3.32,2017-07-08 10:05:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:05:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:05:03
Shodai,3.96,Kakuryu,1.25,2017-07-08 10:05:03
Takanoiwa,1.57,Onosho,2.4,2017-07-08 10:05:03
Takarafuji,1.63,Takekaze,2.28,2017-07-08 10:05:03
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 10:05:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:05:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:05:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:05:03
Ura,1.95,Endo,1.85,2017-07-08 10:05:03
Yoshikaze,2.96,Harumafuji,1.4,2017-07-08 10:05:03
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:10:02
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:10:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:10:02
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:10:02
Hakuho,1.1,Kotoshogiku,7,2017-07-08 10:10:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:10:02
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:10:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:10:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:10:02
Shodai,3.96,Kakuryu,1.25,2017-07-08 10:10:02
Takanoiwa,1.61,Onosho,2.33,2017-07-08 10:10:02
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:10:02
Takayasu,1.35,Hokutofuji,3.2,2017-07-08 10:10:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:10:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:10:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:10:02
Ura,1.95,Endo,1.85,2017-07-08 10:10:02
Yoshikaze,2.625,Harumafuji,1.49,2017-07-08 10:10:02
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:15:04
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:15:04
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:15:04
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:15:04
Hakuho,1.09,Kotoshogiku,7.4,2017-07-08 10:15:04
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:15:04
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:15:04
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:15:04
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:15:04
Shodai,4.3,Kakuryu,1.22,2017-07-08 10:15:04
Takanoiwa,1.68,Onosho,2.19,2017-07-08 10:15:04
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:15:04
Takayasu,1.3,Hokutofuji,3.52,2017-07-08 10:15:04
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:15:04
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:15:04
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:15:04
Ura,1.95,Endo,1.85,2017-07-08 10:15:04
Yoshikaze,2.625,Harumafuji,1.49,2017-07-08 10:15:04
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:20:02
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:20:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:20:02
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:20:02
Hakuho,1.09,Kotoshogiku,7.4,2017-07-08 10:20:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:20:02
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:20:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:20:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:20:02
Shodai,4.3,Kakuryu,1.22,2017-07-08 10:20:02
Takanoiwa,1.68,Onosho,2.19,2017-07-08 10:20:02
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:20:02
Takayasu,1.3,Hokutofuji,3.52,2017-07-08 10:20:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:20:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:20:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:20:02
Ura,1.95,Endo,1.85,2017-07-08 10:20:02
Yoshikaze,2.625,Harumafuji,1.49,2017-07-08 10:20:02
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:25:03
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:25:03
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:25:03
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:25:03
Hakuho,1.09,Kotoshogiku,7.4,2017-07-08 10:25:03
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:25:03
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:25:03
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:25:03
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:25:03
Shodai,4.3,Kakuryu,1.22,2017-07-08 10:25:03
Takanoiwa,1.68,Onosho,2.19,2017-07-08 10:25:03
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:25:03
Takayasu,1.3,Hokutofuji,3.52,2017-07-08 10:25:03
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:25:03
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:25:03
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:25:03
Ura,1.95,Endo,1.85,2017-07-08 10:25:03
Yoshikaze,2.625,Harumafuji,1.49,2017-07-08 10:25:03
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:30:04
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:30:04
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:30:04
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:30:04
Hakuho,1.09,Kotoshogiku,7.4,2017-07-08 10:30:04
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:30:04
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:30:04
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:30:04
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:30:04
Shodai,4.3,Kakuryu,1.22,2017-07-08 10:30:04
Takanoiwa,1.68,Onosho,2.19,2017-07-08 10:30:04
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:30:04
Takayasu,1.3,Hokutofuji,3.52,2017-07-08 10:30:04
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:30:04
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:30:04
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:30:04
Ura,1.95,Endo,1.85,2017-07-08 10:30:04
Yoshikaze,2.625,Harumafuji,1.49,2017-07-08 10:30:04
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:35:02
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:35:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:35:02
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:35:02
Hakuho,1.09,Kotoshogiku,7.4,2017-07-08 10:35:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:35:02
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:35:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:35:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:35:02
Shodai,4.3,Kakuryu,1.22,2017-07-08 10:35:02
Takanoiwa,1.68,Onosho,2.19,2017-07-08 10:35:02
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:35:02
Takayasu,1.3,Hokutofuji,3.52,2017-07-08 10:35:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:35:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:35:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:35:02
Ura,1.95,Endo,1.85,2017-07-08 10:35:02
Yoshikaze,2.625,Harumafuji,1.49,2017-07-08 10:35:02
Arawashi,2.15,Daishomaru,1.7,2017-07-08 10:40:02
Chiyonokuni,2.38,Shohozan,1.58,2017-07-08 10:40:02
Chiyoshoma,1.8,Kagayaki,2.01,2017-07-08 10:40:02
Chiyotairyu,1.83333333333333,Okinoumi,1.97,2017-07-08 10:40:02
Hakuho,1.09,Kotoshogiku,7.4,2017-07-08 10:40:02
Ichinojo,2.28,Tochiozan,1.63,2017-07-08 10:40:02
Kisenosato,1.36,Mitakeumi,3.18,2017-07-08 10:40:02
Nishikigi,2.11,Kotoyuki,1.73,2017-07-08 10:40:02
Sadanoumi,2.38,Sokokurai,1.58,2017-07-08 10:40:02
Shodai,4.3,Kakuryu,1.22,2017-07-08 10:40:02
Takanoiwa,1.68,Onosho,2.19,2017-07-08 10:40:02
Takarafuji,1.75,Takekaze,2.08,2017-07-08 10:40:02
Takayasu,1.3,Hokutofuji,3.52,2017-07-08 10:40:02
Tamawashi,1.4,Ikioi,2.96,2017-07-08 10:40:02
Terunofuji,1.4,Takakeisho,2.96,2017-07-08 10:40:02
Tokushoryu,2.19,Ishiura,1.68,2017-07-08 10:40:02
Ura,1.95,Endo,1.85,2017-07-08 10:40:02
